gvkey,fyear,datadate,capx,intan,prcc_f
185103,2020,2020-12-31,20.5160,0.0000,0.910000000000
185103,2021,2021-12-31,21.4310,0.0000,0.560000000000
185112,2018,2018-12-31,31.7130,284.9490,32.150000000000
185112,2019,2019-12-31,29.5180,272.7920,74.020000000000
185112,2020,2020-12-31,74.8230,413.3210,160.470000000000
185113,2018,2018-12-31,0.3740,28.3440,29.880000000000
185113,2019,2019-12-31,0.7340,27.7170,29.970000000000
185113,2020,2020-12-31,0.3700,27.2470,32.590000000000
185119,2018,2018-12-31,4.9320,498.8010,6.690000000000
185125,2018,2018-06-30,0.5260,0.6490,5.420000000000
185125,2019,2019-06-30,1.3310,0.5810,5.450000000000
185125,2020,2020-06-30,0.8440,0.5980,15.390000000000
185125,2021,2021-06-30,0.2870,0.6630,11.290000000000
185125,2022,2022-06-30,1.4250,0.5990,9.640000000000
185125,2023,2023-06-30,1.6480,0.6050,10.710000000000
185125,2024,2024-06-30,0.2870,0.6570,15.030000000000
185125,2025,2025-06-30,0.2620,1.3230,21.990000000000
185127,2018,2019-04-30,0.1130,0.0000,0.180000000000
185127,2019,2020-04-30,0.0480,0.0000,0.100000000000
185127,2020,2021-04-30,0.2390,0.0000,0.315000000000
185127,2021,2022-04-30,0.2680,0.0000,0.190000000000
185127,2022,2023-04-30,0.4380,0.0000,0.125000000000
185127,2023,2024-04-30,0.4150,0.0000,0.040000000000
185127,2024,2025-04-30,0.0470,0.0000,0.135000000000
185128,2018,2018-12-31,129.6160,60.3360,14.100000000000
185128,2019,2019-12-31,140.6280,60.0280,17.500000000000
185128,2020,2020-12-31,182.7570,59.6410,52.240000000000
185128,2021,2021-12-31,183.7750,78.1180,81.440000000000
185128,2022,2022-12-31,327.8990,75.3260,57.140000000000
185128,2023,2023-12-31,551.7670,82.3950,31.670000000000
185128,2024,2024-12-31,438.3460,75.1190,23.480000000000
185128,2025,2025-12-31,355.9990,76.7660,29.290000000000
185138,2018,2018-12-31,14.5210,33.7970,30.230000000000
185138,2019,2019-12-31,11.1960,69.2160,34.000000000000
185138,2020,2020-12-31,22.9490,63.1440,31.480000000000
185138,2021,2021-12-31,17.0610,98.2670,37.120000000000
185138,2022,2022-12-31,21.2880,93.7610,38.650000000000
185138,2023,2023-12-31,15.1540,90.3680,34.070000000000
185138,2024,2024-12-31,9.1630,88.6340,23.470000000000
185138,2025,2025-12-31,8.0310,85.5940,38.500000000000
185145,2022,2022-12-31,,,0.230000000000
185145,2023,2023-12-31,2.7120,0.0000,0.140000000000
185145,2024,2024-12-31,4.6320,0.0000,0.310000000000
185164,2018,2018-12-31,0.0000,101.3720,20.630000000000
185168,2018,2018-12-31,1.0190,0.0000,14.950000000000
185168,2019,2019-12-31,0.7780,0.0000,18.500000000000
185168,2020,2020-12-31,1.9830,0.0000,14.600000000000
185168,2021,2021-12-31,1.5120,0.0000,20.180000000000
185168,2022,2022-12-31,0.7190,0.0000,18.500000000000
185168,2023,2023-12-31,0.8060,0.0000,14.700000000000
185168,2024,2024-12-31,0.7390,0.0000,16.600000000000
185168,2025,2025-12-31,0.6320,0.0000,18.200000000000
185169,2018,2018-07-31,0.5820,13.3940,4.640000000000
185169,2019,2019-07-31,4.1440,11.5480,4.180000000000
185177,2018,2018-12-31,0.0000,65.2970,87.230000000000
185177,2019,2019-12-31,0.0000,61.3320,112.120000000000
185177,2020,2020-12-31,0.0000,56.5560,125.280000000000
185181,2018,2018-12-31,0.0000,0.0000,0.027400000000
185181,2019,2019-12-31,0.0060,0.0000,0.018000000000
185181,2020,2020-12-31,1.0520,6.4110,3.700000000000
185181,2021,2021-12-31,0.9820,5.1920,2.250000000000
185181,2022,2022-12-31,2.6810,0.0000,2.500000000000
185181,2023,2023-12-31,2.2660,0.0000,10.050000000000
185181,2024,2024-12-31,5.9280,0.0000,2.040000000000
185193,2018,2018-12-31,0.6240,3.7780,1.610000000000
185193,2019,2019-12-31,0.8790,3.7200,1.600000000000
185193,2020,2020-12-31,1.5450,3.6620,1.196100000000
185193,2021,2021-12-31,2.1150,3.6050,0.560000000000
185193,2022,2022-12-31,1.7640,3.5490,0.660000000000
185193,2023,2023-12-31,1.4560,17.3870,1.130000000000
185193,2024,2024-12-31,4.1130,15.6580,0.443000000000
185195,2018,2019-01-31,8.1480,0.0000,8.950000000000
185195,2019,2020-01-31,13.3170,100.5590,9.580000000000
185195,2020,2021-01-31,5.7430,91.5500,8.450000000000
185195,2021,2022-01-31,5.4890,88.4770,8.190000000000
185195,2022,2023-01-31,8.2390,15.9180,5.950000000000
185195,2023,2024-01-31,3.7700,7.5730,7.680000000000
185195,2024,2025-01-31,10.3730,0.0000,3.740000000000
185195,2025,2026-01-31,3.2900,0.0000,2.400000000000
185200,2018,2018-12-31,2.8900,0.0000,0.150000000000
185200,2019,2019-12-31,0.0290,0.0000,0.060000000000
185210,2018,2018-09-30,0.1920,0.0000,0.205000000000
185210,2019,2019-09-30,0.1190,0.0000,0.060000000000
185210,2020,2020-09-30,0.0000,0.0000,0.200000000000
185210,2021,2021-09-30,0.0030,0.1620,0.200000000000
185210,2022,2022-09-30,0.1580,0.0000,0.048000000000
185210,2023,2023-09-30,0.0670,0.0120,0.000400000000
185210,2024,2024-09-30,0.6430,0.0060,0.048800000000
185210,2025,2025-09-30,0.1370,0.0010,0.050000000000
185215,2018,2019-03-31,4.8340,0.0000,0.395000000000
185215,2019,2020-03-31,6.3590,0.0000,0.470000000000
185215,2020,2021-03-31,25.0730,0.0000,3.210000000000
185215,2021,2022-03-31,22.8010,0.0000,1.940000000000
185215,2022,2023-03-31,25.7260,0.0000,1.210000000000
185215,2023,2024-03-31,22.2160,0.0000,0.900000000000
185215,2024,2025-03-31,8.2120,0.0000,0.630000000000
185229,2018,2018-12-31,109.3380,502.7580,38.230000000000
185229,2019,2019-12-31,182.1240,466.8940,62.080000000000
185229,2020,2020-12-31,255.0270,476.4590,60.280000000000
185229,2021,2021-12-31,311.0520,471.0530,47.880000000000
185229,2022,2022-12-31,198.3120,486.7770,58.080000000000
185229,2023,2023-12-31,151.2860,482.5300,76.730000000000
185229,2024,2024-12-31,153.6470,452.6870,111.390000000000
185229,2025,2025-12-31,184.5570,830.7190,172.840000000000
185230,2018,2018-12-31,475.7480,122.6820,4.350000000000
185230,2019,2019-12-31,407.9680,122.6820,5.550000000000
185230,2020,2020-12-31,201.2670,0.0000,4.860000000000
185230,2021,2021-12-31,559.2150,0.0000,7.490000000000
185230,2022,2022-12-31,694.5000,0.0000,10.740000000000
185230,2023,2023-12-31,1124.9000,0.0000,8.870000000000
185230,2024,2024-12-31,1136.7000,0.0000,10.200000000000
185230,2025,2025-12-31,2076.5000,0.0000,11.500000000000
185243,2022,2022-12-31,1.8990,4.0020,43.000000000000
185243,2023,2023-12-31,2.3950,3.6230,35.500000000000
185243,2024,2024-12-31,2.0610,3.3750,42.700000000000
185259,2018,2018-12-31,0.0000,0.0000,11.160000000000
185259,2019,2019-12-31,0.0000,0.0000,10.900000000000
185259,2020,2020-12-31,0.0000,0.0000,13.410000000000
185259,2021,2021-12-31,0.0000,0.0000,15.150000000000
185259,2022,2022-12-31,0.0000,0.0000,13.660000000000
185259,2023,2023-12-31,0.0000,0.0000,14.220000000000
185259,2024,2024-12-31,0.0000,0.0000,15.950000000000
185263,2018,2018-12-31,1.2730,24.3360,5.430000000000
185263,2019,2019-12-31,1.2500,17.0500,1.980000000000
185263,2020,2020-12-31,0.4400,12.5130,2.170000000000
185263,2021,2021-12-31,1.3310,8.1690,0.923000000000
185263,2022,2022-12-31,0.0000,0.5370,0.305000000000
185263,2023,2023-12-31,0.0000,0.5220,0.137551000000
185263,2024,2024-12-31,1.2000,0.5120,2.100000000000
185263,2025,2025-12-31,0.6000,1.6620,2.760000000000
185281,2018,2018-12-31,2.5280,0.0000,0.155000000000
185281,2019,2019-12-31,2.5760,0.0000,0.190000000000
185281,2020,2020-12-31,3.8910,0.0000,0.200000000000
185281,2021,2021-12-31,2.9250,0.0000,0.168000000000
185281,2022,2022-12-31,2.3120,0.0000,0.097000000000
185281,2023,2023-12-31,2.2650,0.0000,0.064300000000
185281,2024,2024-12-31,1.7210,0.0000,0.090000000000
185289,2018,2018-12-31,0.3400,41.6380,22.620000000000
185289,2019,2019-12-31,1.5540,41.6380,20.460000000000
185289,2020,2020-12-31,0.4700,41.6380,6.050000000000
185289,2021,2021-12-31,3.0960,0.0000,2.330000000000
185289,2022,2022-12-31,0.1020,0.0000,1.300000000000
185289,2023,2023-12-31,0.2550,0.0000,0.820100000000
185289,2024,2024-12-31,0.0280,0.0000,15.780000000000
185289,2025,2025-12-31,0.0660,0.0000,34.010000000000
185291,2018,2018-12-31,33.9520,10008.6790,16.520000000000
185291,2019,2019-12-31,27.5230,9899.1980,26.090000000000
185309,2018,2018-12-31,621.3980,10.9480,7.710000000000
185309,2019,2019-12-31,198.0000,9.0000,7.390000000000
185309,2020,2020-12-31,149.0000,7.0000,4.450000000000
185309,2021,2021-12-31,331.0000,5.0000,11.700000000000
185309,2022,2022-12-31,376.0000,4.0000,18.850000000000
185309,2023,2023-12-31,449.0000,3.0000,23.670000000000
185309,2024,2024-12-31,548.0000,3.0000,23.600000000000
185312,2018,2018-12-31,0.0000,0.0000,0.004000000000
185312,2019,2019-12-31,0.0000,0.0120,0.337800000000
185312,2020,2020-12-31,0.0000,1.7480,0.830000000000
185312,2021,2021-12-31,0.0470,0.4150,0.132550000000
185312,2022,2022-12-31,0.0000,0.4080,0.001600000000
185312,2023,2023-12-31,0.0000,0.1000,0.000650000000
185319,2018,2019-03-31,3.4560,1068.8760,27.600000000000
185319,2019,2020-03-31,3.5380,721.9900,11.955000000000
185319,2020,2021-03-31,0.6420,720.9070,31.580000000000
185319,2021,2022-03-31,3.0990,685.6580,26.830000000000
185319,2022,2023-03-31,7.4890,628.9740,24.470000000000
185319,2023,2024-03-31,5.9040,613.3860,71.050000000000
185319,2024,2025-03-31,4.4730,597.7910,97.990000000000
185323,2018,2018-12-31,1.7810,1.5800,0.369860000000
185323,2019,2019-12-31,1.1910,1.3740,0.186175000000
185323,2020,2020-12-31,0.3610,1.1630,1.870000000000
185323,2021,2021-12-31,0.5930,0.9450,0.853000000000
185323,2022,2022-12-31,0.2200,0.7280,1.630000000000
185323,2023,2023-12-31,0.2680,0.0000,0.252000000000
185337,2018,2018-09-30,51.0410,628.9240,14.750000000000
185339,2018,2018-12-31,0.0000,346.9150,24.880000000000
185339,2019,2019-12-31,0.0000,480.0490,31.570000000000
185339,2020,2020-12-31,0.0000,504.7020,31.320000000000
185339,2021,2021-12-31,0.0000,572.5580,47.960000000000
185339,2022,2022-12-31,0.0000,513.8350,32.310000000000
185339,2023,2023-12-31,0.0000,440.6220,39.260000000000
185339,2024,2024-12-31,0.0000,433.7650,33.820000000000
185339,2025,2025-12-31,0.0000,399.8670,36.760000000000
185344,2018,2018-12-31,26.2000,6.0000,25.150000000000
185345,2018,2018-12-31,0.0000,135.9610,14.060000000000
185345,2019,2019-12-31,0.0000,154.8030,13.320000000000
185345,2020,2020-12-31,0.0000,127.1380,7.400000000000
185345,2021,2021-12-31,0.0000,59.6220,18.060000000000
185353,2018,2018-12-31,0.0720,3.4230,1.350000000000
185353,2019,2019-12-31,0.1400,3.2890,3.080500000000
185353,2020,2020-12-31,0.6180,4.5020,4.720000000000
185355,2018,2018-12-31,4.7710,2551.6670,19.540000000000
185355,2019,2019-12-31,17.8570,2116.2970,36.200000000000
185355,2020,2020-12-31,169.8520,2196.6310,73.150000000000
185355,2021,2021-12-31,76.5960,4906.8270,107.760000000000
185355,2022,2022-12-31,64.0260,4485.3150,113.800000000000
185369,2018,2018-12-31,0.0150,5.0170,0.040000000000
185369,2019,2019-12-31,0.0000,3.1440,0.035000000000
185369,2020,2020-12-31,0.0030,1.6570,0.030000000000
185370,2018,2018-12-31,4.7220,847.2390,43.250000000000
185370,2019,2019-12-31,4.7110,901.7580,64.680000000000
185370,2020,2020-12-31,2.9830,1113.6510,92.020000000000
185370,2021,2021-12-31,9.2080,1836.3840,150.880000000000
185370,2022,2022-12-31,21.9950,2133.5810,78.480000000000
185370,2023,2023-12-31,16.2010,1991.1000,111.010000000000
185370,2024,2024-12-31,12.9610,1878.0020,97.210000000000
185370,2025,2025-12-31,15.7720,1818.7320,60.150000000000
185372,2018,2018-12-31,3.3650,79.2000,10.120000000000
185372,2019,2019-12-31,4.1160,75.5360,13.560000000000
185372,2020,2020-12-31,5.4110,93.6540,15.400000000000
185372,2021,2021-12-31,17.3830,320.0440,27.720000000000
185372,2022,2022-12-31,8.2500,201.1490,7.840000000000
185372,2023,2023-12-31,5.7170,139.3130,6.895000000000
185372,2024,2024-12-31,6.7390,82.0700,4.510000000000
185372,2025,2025-12-31,5.1620,43.3610,3.350000000000
185375,2018,2018-12-31,13.9330,653.9130,28.700000000000
185375,2019,2019-12-31,23.0020,641.4240,34.040000000000
185375,2020,2020-12-31,17.0820,617.5790,39.320000000000
185375,2021,2021-12-31,25.1030,606.6060,49.980000000000
185375,2022,2022-12-31,27.0730,623.7120,32.380000000000
185375,2023,2023-12-31,21.4520,1309.7700,40.940000000000
185375,2024,2024-12-31,25.3840,1157.7860,34.530000000000
185375,2025,2025-12-31,23.3360,1445.0740,29.090000000000
185380,2018,2018-08-31,0.3410,0.0980,3.990000000000
185380,2019,2019-08-31,0.1270,0.0930,2.550000000000
185380,2020,2020-08-31,0.2710,0.0890,3.300000000000
185380,2021,2021-08-31,0.1180,0.1260,10.030000000000
185380,2022,2022-08-31,0.2800,0.1020,2.610000000000
185380,2023,2023-08-31,0.2000,0.0970,1.740000000000
185380,2024,2024-08-31,0.1230,0.0900,1.350000000000
185380,2025,2025-08-31,0.5690,0.1000,1.865300000000
185396,2018,2018-12-31,0.0000,28.8270,9.730000000000
185396,2019,2019-12-31,0.0000,15.7160,12.340000000000
185396,2020,2020-12-31,0.0000,15.3500,9.010000000000
185396,2021,2021-12-31,0.0000,15.1810,9.760000000000
185396,2022,2022-12-31,0.0000,41.9180,7.220000000000
185396,2023,2023-12-31,0.0000,37.3620,6.720000000000
185396,2024,2024-12-31,0.0000,33.0360,6.850000000000
185396,2025,2025-12-31,0.0000,30.7570,4.870000000000
185416,2018,2018-11-30,0.0050,0.0000,0.118000000000
185416,2019,2019-11-30,0.0050,0.0000,0.210000000000
185419,2018,2018-12-31,1.8540,0.0000,7.400000000000
185419,2019,2019-12-31,2.8360,0.0000,5.140000000000
185419,2020,2020-12-31,1.0390,0.0000,25.940000000000
185419,2021,2021-12-31,5.9310,820.9530,20.460000000000
185419,2022,2022-12-31,16.7500,820.2190,8.180000000000
185419,2023,2023-12-31,8.8430,919.2450,9.810000000000
185419,2024,2024-12-31,6.1880,707.3330,1.830000000000
185419,2025,2025-12-31,2.7140,332.8850,1.870000000000
185422,2018,2018-12-31,0.0000,0.0000,10.590000000000
185422,2019,2019-12-31,0.0000,0.0000,11.370000000000
185422,2020,2020-12-31,0.0000,0.0000,10.380000000000
185422,2021,2021-12-31,0.0000,0.0000,13.100000000000
185422,2022,2022-12-31,0.0000,0.0000,10.860000000000
185422,2023,2023-12-31,0.0000,0.0000,10.730000000000
185422,2024,2024-12-31,0.0000,0.0000,12.105000000000
185422,2025,2025-12-31,0.0000,0.0000,15.420000000000
185448,2018,2018-12-31,48.5820,0.0000,2.820000000000
185448,2019,2019-12-31,55.3390,0.0000,5.570000000000
185448,2020,2020-12-31,62.7990,0.0000,6.330000000000
185448,2021,2021-12-31,63.4680,0.0000,4.239700000000
185448,2022,2022-12-31,116.4160,0.0000,2.490000000000
185448,2023,2023-12-31,113.7160,0.0000,3.285000000000
185448,2024,2024-12-31,181.4490,0.0000,3.500000000000
185448,2025,2025-12-31,243.9060,0.0000,16.230000000000
185453,2018,2018-12-31,0.0000,0.0000,12.260000000000
185453,2019,2019-12-31,0.0000,0.0000,13.620000000000
185453,2020,2020-12-31,0.0000,0.0000,7.970000000000
185453,2021,2021-12-31,0.0000,0.0000,10.130000000000
185453,2022,2022-12-31,0.0000,0.0000,9.640000000000
185453,2023,2023-12-31,0.0000,0.0000,12.290000000000
185453,2024,2024-12-31,0.0000,0.0000,14.170000000000
185453,2025,2025-12-31,0.0000,0.0000,13.890000000000
185476,2018,2019-05-31,0.0490,0.0000,1.980000000000
185476,2019,2020-05-31,0.0570,0.0000,3.340000000000
185476,2020,2021-05-31,0.1540,0.0000,3.690000000000
185489,2018,2018-12-31,2.5120,1160.7610,11.290000000000
185489,2019,2019-12-31,16.0490,1204.7790,11.710000000000
185489,2020,2020-12-31,7.2480,984.0650,10.680000000000
185489,2021,2021-12-31,16.1360,934.5820,10.490000000000
185489,2022,2022-12-31,4.9210,911.0360,8.680000000000
185489,2023,2023-12-31,2.8430,870.9640,6.090000000000
185489,2024,2024-12-31,3.0280,862.2320,9.020000000000
185489,2025,2025-12-31,5.6820,844.5460,6.200000000000
185495,2018,2018-12-31,0.0000,0.0000,1.870000000000
185503,2018,2018-12-31,0.0000,0.0000,0.045000000000
185511,2018,2018-12-31,84.7630,0.0000,1.740000000000
185511,2019,2019-12-31,97.9260,0.0000,1.640000000000
185511,2020,2020-12-31,59.2510,0.0000,2.180000000000
185518,2018,2018-12-31,2.5040,1.2370,0.012710000000
185518,2019,2019-12-31,3.2990,0.9260,0.024000000000
185518,2020,2020-12-31,9.5590,0.9260,0.083000000000
185518,2021,2021-12-31,9.5790,1.0070,0.003100000000
185519,2018,2018-06-30,54.6030,0.0000,0.540000000000
185519,2019,2019-06-30,30.5710,0.0000,0.275000000000
185519,2020,2020-06-30,4.5360,0.0000,0.410000000000
185519,2021,2021-06-30,5.7360,0.0000,0.410000000000
185519,2022,2022-06-30,13.8990,0.0000,0.230000000000
185519,2023,2023-06-30,3.0130,0.0000,0.160000000000
185519,2024,2024-06-30,2.5480,0.0000,0.225000000000
185519,2025,2025-06-30,3.5090,0.0000,0.250000000000
185526,2018,2019-02-28,0.0000,0.0000,0.155000000000
185532,2018,2018-12-31,3114.8000,2029.8000,36.020000000000
185532,2019,2019-12-31,2877.8000,1780.2000,40.830000000000
185532,2020,2020-12-31,951.6000,1427.6000,26.380000000000
185532,2021,2021-12-31,505.1000,1140.0000,52.240000000000
185532,2022,2022-12-31,1334.3000,2779.8000,73.500000000000
185532,2023,2023-12-31,2385.4000,2395.8000,86.870000000000
185532,2024,2024-12-31,2965.8000,2022.6000,178.500000000000
185532,2025,2025-12-31,3333.3000,1763.7000,184.500000000000
185542,2018,2018-12-31,23.4250,4.6990,1.127300000000
185542,2019,2019-12-31,8.5930,4.5300,0.050000000000
185549,2018,2018-12-31,0.0000,9.7930,40.170000000000
185549,2019,2019-12-31,0.0000,34.3000,45.900000000000
185549,2020,2020-12-31,0.0000,28.8930,28.880000000000
185549,2021,2021-12-31,0.0000,31.6790,37.530000000000
185549,2022,2022-12-31,0.0000,25.7980,26.500000000000
185549,2023,2023-12-31,0.0000,20.4730,22.510000000000
185549,2024,2024-12-31,0.0000,15.6040,26.260000000000
185549,2025,2025-12-31,0.0000,11.7010,18.930000000000
185550,2018,2018-12-31,96.1170,33.1530,1.430000000000
185550,2019,2019-12-31,12.0970,0.0000,2.860000000000
185550,2020,2020-12-31,4.7870,0.0000,13.400000000000
185550,2021,2021-12-31,38.8730,0.0000,3.810000000000
185550,2022,2022-12-31,10.7950,0.0000,0.600000000000
185550,2023,2023-12-31,0.9790,0.0000,6.210000000000
185550,2024,2024-12-31,4.8020,0.0000,7.000000000000
185569,2018,2018-06-30,0.6690,4.1030,28.940000000000
185569,2019,2019-06-30,1.8110,3.7660,22.950000000000
185569,2020,2020-06-30,1.8480,3.2620,25.770000000000
185569,2021,2021-06-30,0.2580,3.0320,23.380000000000
185569,2022,2022-06-30,0.2140,3.0120,21.660000000000
185569,2023,2023-06-30,0.3750,2.9720,14.160000000000
185569,2024,2024-06-30,0.0910,2.9940,12.600000000000
185569,2025,2025-06-30,0.4090,2.9150,12.100000000000
185571,2018,2018-12-31,20.0340,0.0000,0.231700000000
185571,2019,2019-12-31,25.1940,0.0000,0.030000000000
185585,2018,2018-12-31,0.0000,0.0000,12.580000000000
185585,2019,2019-12-31,0.0000,0.0000,13.740000000000
185585,2020,2020-12-31,0.0000,0.0000,11.360000000000
185585,2021,2021-12-31,0.0000,0.0000,13.700000000000
185585,2022,2022-12-31,0.0000,0.0000,12.370000000000
185585,2023,2023-12-31,0.0000,0.0000,12.720000000000
185585,2024,2024-12-31,0.0000,0.0000,11.260000000000
185585,2025,2025-12-31,0.0000,0.0000,9.210000000000
185587,2018,2018-12-31,0.0790,0.4040,1.500000000000
185587,2019,2019-12-31,0.0330,0.5690,0.982000000000
185587,2020,2020-12-31,0.0880,0.7530,3.380000000000
185587,2021,2021-12-31,0.1830,0.9250,1.840000000000
185587,2022,2022-12-31,0.1650,1.1250,0.400100000000
185587,2023,2024-02-29,0.0090,3.3410,2.990000000000
185587,2024,2025-02-28,0.0000,3.2950,3.980000000000
185602,2018,2018-12-31,2.8140,0.0000,0.010000000000
185602,2019,2019-12-31,0.7340,0.0000,0.005000000000
185602,2020,2020-12-31,0.7890,0.0000,0.010000000000
185602,2021,2021-12-31,1.0940,0.0000,0.015000000000
185618,2018,2018-12-31,0.0000,131.0970,16.480000000000
185618,2019,2019-12-31,0.0000,101.5090,21.340000000000
185618,2020,2020-12-31,0.0000,82.7960,17.370000000000
185618,2021,2021-12-31,0.0000,54.0630,13.540000000000
185618,2022,2022-12-31,0.0000,40.1310,12.430000000000
185618,2023,2023-12-31,0.0000,30.8970,14.270000000000
185618,2024,2024-12-31,0.0000,27.4640,17.320000000000
185618,2025,2025-12-31,0.0000,65.3210,18.940000000000
185624,2018,2018-12-31,784.3950,0.0000,57.920000000000
185624,2019,2019-12-31,436.6390,0.0000,40.310000000000
185624,2020,2020-12-31,536.5950,0.0000,24.450000000000
185624,2021,2021-12-31,333.1190,0.0000,21.850000000000
185624,2022,2022-12-31,246.0820,0.0000,19.480000000000
185624,2023,2023-12-31,255.5630,0.0000,16.390000000000
185624,2024,2024-12-31,117.4260,0.0000,0.335000000000
185624,2025,2025-12-31,48.7130,83.4820,0.251000000000
185645,2018,2018-12-31,18.9810,534.2110,2.370000000000
185645,2019,2019-12-31,15.1510,451.1270,2.700000000000
185646,2018,2018-12-31,14.8950,106.7360,50.430000000000
185646,2019,2019-12-31,18.0340,106.9160,58.550000000000
185646,2020,2020-12-31,5.7850,1448.4240,44.040000000000
185649,2018,2019-05-31,0.0350,0.0000,0.170000000000
185649,2019,2020-05-31,0.0180,0.0000,0.145000000000
185649,2020,2021-05-31,0.0170,0.0000,0.380000000000
185649,2021,2022-05-31,0.1050,0.0000,0.260000000000
185649,2022,2023-05-31,0.6590,0.0000,0.170000000000
185649,2023,2024-05-31,1.7160,0.0000,0.130000000000
185649,2024,2025-05-31,3.4910,0.0000,0.145000000000
185659,2018,2018-12-31,0.1110,0.1000,1.020000000000
185659,2019,2019-12-31,0.0080,0.0690,1.570000000000
185659,2020,2020-12-31,0.0090,0.0130,0.950000000000
185659,2021,2021-12-31,0.0090,0.0000,1.600000000000
185659,2022,2022-12-31,0.0270,0.0000,0.528500000000
185659,2023,2023-12-31,0.0140,0.0000,0.880000000000
185659,2024,2024-12-31,0.0190,0.0000,0.944100000000
185659,2025,2025-12-31,0.0230,0.0000,0.590000000000
185689,2018,2018-12-31,1.2930,0.0000,1.060000000000
185703,2018,2018-12-31,7.1620,33.3680,6.850000000000
185703,2019,2019-12-31,6.9970,32.0540,4.000000000000
185703,2020,2020-12-31,7.3610,30.0790,4.650000000000
185706,2018,2018-07-31,1.8670,0.0000,0.310000000000
185706,2019,2019-07-31,0.7370,0.0000,0.365000000000
185706,2020,2020-07-31,0.5840,0.0000,0.660000000000
185706,2021,2021-07-31,0.4580,0.0000,0.860000000000
185706,2022,2022-07-31,0.4690,0.0000,2.200000000000
185706,2023,2023-07-31,0.3380,0.0000,1.700000000000
185706,2024,2024-07-31,0.4450,0.0000,3.330000000000
185706,2025,2025-07-31,0.4450,0.0000,1.500000000000
185733,2018,2019-02-28,138.4060,698.8690,35.600000000000
185733,2019,2020-02-29,178.0710,642.7510,54.390000000000
185733,2020,2021-02-28,245.0580,737.1560,77.540000000000
185733,2021,2022-02-28,246.2970,219.4040,2.840000000000
185733,2022,2023-02-28,110.3260,194.3630,7.030000000000
185733,2023,2024-02-29,112.7370,191.0370,14.730000000000
185733,2024,2025-02-28,111.7280,182.8800,12.920000000000
185741,2018,2018-12-31,0.0000,0.0000,18.020000000000
185741,2019,2019-12-31,0.0000,0.0000,21.210000000000
185741,2020,2020-12-31,0.0000,0.0000,20.970000000000
185741,2021,2021-12-31,0.0000,0.0000,24.130000000000
185758,2018,2019-05-31,4.1970,0.0000,0.095000000000
185758,2019,2020-05-31,0.0610,0.0000,0.055000000000
185758,2020,2021-05-31,0.0000,0.0000,0.050000000000
185758,2021,2022-05-31,0.0000,0.0000,0.055000000000
185758,2022,2023-05-31,0.0000,0.0000,0.055000000000
185758,2023,2024-05-31,0.0000,0.0000,0.015000000000
185758,2024,2025-05-31,0.0000,0.0000,0.010000000000
185759,2021,2021-12-31,,,0.320000000000
185759,2022,2022-12-31,1.1870,0.0000,0.115500000000
185759,2023,2023-12-31,0.0000,0.0000,0.110000000000
185759,2024,2024-12-31,1.0000,0.0000,0.143000000000
185770,2018,2018-12-31,142.9930,0.0000,4.390000000000
185770,2019,2019-12-31,61.9750,0.0000,9.530000000000
185770,2020,2020-12-31,101.9170,0.0000,8.280000000000
185770,2021,2021-12-31,992.0930,0.0000,12.650000000000
185770,2022,2022-12-31,61.8950,0.0000,9.280000000000
185770,2023,2023-12-31,83.4940,0.0000,10.410000000000
185770,2024,2024-12-31,181.0840,0.0000,12.850000000000
185770,2025,2025-12-31,68.9710,0.0000,15.790000000000
185773,2018,2018-08-31,,,0.022100000000
185773,2019,2019-08-31,,,0.006700000000
185773,2020,2020-08-31,,,0.005500000000
185773,2021,2022-02-28,0.0000,0.0000,0.062200000000
185773,2022,2023-02-28,0.0020,0.5830,0.012000000000
185773,2023,2024-02-29,0.0000,0.0000,0.002000000000
185783,2018,2018-12-31,18.6430,0.0000,43.320000000000
185783,2019,2019-12-31,9.3830,0.0000,35.370000000000
185783,2020,2020-12-31,7.8540,0.0000,47.810000000000
185783,2021,2021-12-31,357.5350,0.0000,30.690000000000
185783,2022,2022-12-31,9.0920,0.0000,15.500000000000
185783,2023,2023-12-31,22.2710,0.0000,13.810000000000
185783,2024,2024-12-31,11.2580,0.0000,11.710000000000
185797,2018,2018-12-31,625.2010,59.8340,97.620000000000
185797,2019,2019-12-31,736.7190,88.3020,126.800000000000
185797,2020,2020-12-31,471.9720,82.0710,78.930000000000
185797,2021,2021-12-31,312.4710,73.9770,101.780000000000
185797,2022,2022-12-31,409.8170,64.8660,76.420000000000
185797,2023,2023-12-31,0.0000,57.3840,85.550000000000
185797,2024,2024-12-31,0.0000,36.3540,76.920000000000
185797,2025,2025-12-31,0.0000,36.4160,79.770000000000
185811,2018,2018-12-31,16.6920,15.9980,
185811,2019,2019-12-31,12.1960,15.7180,
185821,2018,2018-12-31,0.0000,0.0000,11.250000000000
185821,2019,2019-12-31,0.0000,0.0000,12.930000000000
185821,2020,2020-12-31,0.0000,0.0000,13.240000000000
185821,2021,2021-12-31,0.0000,0.0000,15.920000000000
185821,2022,2022-12-31,0.0000,0.0000,11.600000000000
185821,2023,2023-12-31,0.0000,0.0000,13.170000000000
185821,2024,2024-12-31,0.0000,0.0000,8.990000000000
185821,2025,2025-12-31,0.0000,0.0000,6.450000000000
185824,2018,2018-12-31,190.5000,77.7180,29.940000000000
185824,2019,2019-12-31,63.7860,77.6740,36.560000000000
